"","country_code","country_name","date","s1_school_closing","s1_is_general","s2_workplace_closing","s2_is_general","s3_cancel_public_events","s3_is_general","s4_close_public_transport","s4_is_general","s5_public_information_campaigns","s5_is_general","s6_restrictions_on_internal_movement","s6_is_general","s7_international_travel_controls","s8_fiscal_measures","s9_monetary_measures","s10_emergency_investment_in_health_care","s11_investment_in_vaccines","s12_testing_framework","s13_contact_tracing","confirmed_cases","confirmed_deaths","stringency_index","stringency_index_for_display","hospital_beds_per_million","people_per_sq_km","gdp_percap","population_millions","age_percent_0_to_14","age_percent_15_to_64","age_percent_65_UP","deaths_per_million","cases_per_million","spare_beds_per_million"
"12668","PRT","Portugal",20200217,0,NA,0,NA,0,NA,0,NA,1,1,0,NA,0,0,0,0,0,1,2,10524,266,14.29,14.29,3400,112.2394535,33415.4379,10.283822,13.45790782,64.58823464,21.95385754,25.8658697126419,1023.35493554828,2376.64506445172
"12669","PRT","Portugal",20200124,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,10524,266,0,0,3400,112.2394535,33415.4379,10.283822,13.45790782,64.58823464,21.95385754,25.8658697126419,1023.35493554828,2376.64506445172
"12676","PRT","Portugal",20200402,2,1,1,1,2,0,1,1,1,1,1,1,3,0,0,0,0,2,0,8251,187,80.95,80.95,3400,112.2394535,33415.4379,10.283822,13.45790782,64.58823464,21.95385754,18.1839008882106,802.328161650406,2597.67183834959
"12677","PRT","Portugal",20200201,0,NA,0,NA,0,NA,0,NA,1,1,0,NA,0,0,0,0,0,1,2,8251,187,14.29,14.29,3400,112.2394535,33415.4379,10.283822,13.45790782,64.58823464,21.95385754,18.1839008882106,802.328161650406,2597.67183834959
"12685","PRT","Portugal",20200318,2,1,1,1,2,0,0,NA,1,1,0,NA,3,10121400000,0,0,0,1,2,448,1,61.9,61.9,3400,112.2394535,33415.4379,10.283822,13.45790782,64.58823464,21.95385754,0.0972401117016611,43.5635700423442,3356.43642995766
"12688","PRT","Portugal",20200415,2,1,2,1,2,1,2,1,1,1,2,1,3,0,0,0,0,3,1,17448,567,100,100,3400,112.2394535,33415.4379,10.283822,13.45790782,64.58823464,21.95385754,55.1351433348418,1696.64546897058,1703.35453102942
"12689","PRT","Portugal",20200324,2,1,1,1,2,0,1,1,1,1,1,1,3,0,0,0,0,1,2,2060,23,80.95,80.95,3400,112.2394535,33415.4379,10.283822,13.45790782,64.58823464,21.95385754,2.23652256913821,200.314630105422,3199.68536989458
"12690","PRT","Portugal",20200421,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20863,735,NA,100,3400,112.2394535,33415.4379,10.283822,13.45790782,64.58823464,21.95385754,71.4714821007209,2028.72045043176,1371.27954956824
"12691","PRT","Portugal",20200323,2,1,1,1,2,0,1,1,1,1,1,1,3,0,0,0,0,1,2,1600,14,80.95,80.95,3400,112.2394535,33415.4379,10.283822,13.45790782,64.58823464,21.95385754,1.36136156382326,155.584178722658,3244.41582127734
"12692","PRT","Portugal",20200325,2,1,1,1,2,0,1,1,1,1,1,1,3,0,0,0,0,1,0,2362,33,80.95,80.95,3400,112.2394535,33415.4379,10.283822,13.45790782,64.58823464,21.95385754,3.20892368615482,229.681143839324,3170.31885616068
"12693","PRT","Portugal",20200322,2,1,1,1,2,0,1,1,1,1,1,1,3,0,0,0,0,1,2,1280,12,80.95,80.95,3400,112.2394535,33415.4379,10.283822,13.45790782,64.58823464,21.95385754,1.16688134041993,124.467342978126,3275.53265702187
"12694","PRT","Portugal",20200109,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,1280,12,0,0,3400,112.2394535,33415.4379,10.283822,13.45790782,64.58823464,21.95385754,1.16688134041993,124.467342978126,3275.53265702187
"12695","PRT","Portugal",20200110,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,1280,12,0,0,3400,112.2394535,33415.4379,10.283822,13.45790782,64.58823464,21.95385754,1.16688134041993,124.467342978126,3275.53265702187
"12696","PRT","Portugal",20200111,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,1280,12,0,0,3400,112.2394535,33415.4379,10.283822,13.45790782,64.58823464,21.95385754,1.16688134041993,124.467342978126,3275.53265702187
"12697","PRT","Portugal",20200112,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,1280,12,0,0,3400,112.2394535,33415.4379,10.283822,13.45790782,64.58823464,21.95385754,1.16688134041993,124.467342978126,3275.53265702187
"12698","PRT","Portugal",20200113,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,1280,12,0,0,3400,112.2394535,33415.4379,10.283822,13.45790782,64.58823464,21.95385754,1.16688134041993,124.467342978126,3275.53265702187
"12699","PRT","Portugal",20200114,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,1280,12,0,0,3400,112.2394535,33415.4379,10.283822,13.45790782,64.58823464,21.95385754,1.16688134041993,124.467342978126,3275.53265702187
"12700","PRT","Portugal",20200115,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,1280,12,0,0,3400,112.2394535,33415.4379,10.283822,13.45790782,64.58823464,21.95385754,1.16688134041993,124.467342978126,3275.53265702187
"12701","PRT","Portugal",20200417,2,1,2,1,NA,NA,NA,NA,1,1,1,1,3,NA,NA,NA,NA,NA,NA,18841,629,NA,100,3400,112.2394535,33415.4379,10.283822,13.45790782,64.58823464,21.95385754,61.1640302603448,1832.100944571,1567.899055429
"12702","PRT","Portugal",20200418,2,1,NA,NA,NA,NA,NA,NA,1,1,1,1,3,NA,NA,NA,NA,NA,NA,19022,657,NA,100,3400,112.2394535,33415.4379,10.283822,13.45790782,64.58823464,21.95385754,63.8867533879913,1849.701404789,1550.298595211
"12703","PRT","Portugal",20200117,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,19022,657,0,0,3400,112.2394535,33415.4379,10.283822,13.45790782,64.58823464,21.95385754,63.8867533879913,1849.701404789,1550.298595211
"12704","PRT","Portugal",20200422,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21379,762,NA,100,3400,112.2394535,33415.4379,10.283822,13.45790782,64.58823464,21.95385754,74.0969651166658,2078.89634806981,1321.10365193019
"12705","PRT","Portugal",20200410,2,1,1,1,2,1,2,1,1,1,2,1,3,0,0,0,0,3,1,13956,409,95.24,95.24,3400,112.2394535,33415.4379,10.283822,13.45790782,64.58823464,21.95385754,39.7712056859794,1357.08299890838,2042.91700109162
"12706","PRT","Portugal",20200326,2,1,1,1,2,0,1,1,1,1,1,1,3,0,0,0,0,2,0,2995,43,80.95,80.95,3400,112.2394535,33415.4379,10.283822,13.45790782,64.58823464,21.95385754,4.18132480317143,291.234134546475,3108.76586545352
"12707","PRT","Portugal",20200409,2,1,1,1,2,1,1,1,1,1,2,NA,3,0,0,0,0,2,0,13141,380,85.71,85.71,3400,112.2394535,33415.4379,10.283822,13.45790782,64.58823464,21.95385754,36.9512424466312,1277.83230787153,2122.16769212847
"12708","PRT","Portugal",20200411,2,1,1,1,2,1,2,1,1,1,2,1,3,0,0,0,0,3,1,15472,435,95.24,95.24,3400,112.2394535,33415.4379,10.283822,13.45790782,64.58823464,21.95385754,42.2994485902226,1504.4990082481,1895.5009917519
"12709","PRT","Portugal",20200408,2,1,1,1,2,1,1,1,1,1,1,1,3,0,0,0,0,2,0,12442,345,85.71,85.71,3400,112.2394535,33415.4379,10.283822,13.45790782,64.58823464,21.95385754,33.5478385370731,1209.86146979207,2190.13853020793
"12710","PRT","Portugal",20200125,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,12442,345,0,0,3400,112.2394535,33415.4379,10.283822,13.45790782,64.58823464,21.95385754,33.5478385370731,1209.86146979207,2190.13853020793
"12712","PRT","Portugal",20200320,2,1,1,1,2,0,1,1,1,1,1,1,3,0,0,0,0,1,2,785,3,80.95,80.95,3400,112.2394535,33415.4379,10.283822,13.45790782,64.58823464,21.95385754,0.291720335104983,76.333487685804,3323.6665123142
"12713","PRT","Portugal",20200319,2,1,1,1,2,0,1,1,1,1,1,1,3,0,0,0,0,1,2,642,2,80.95,80.95,3400,112.2394535,33415.4379,10.283822,13.45790782,64.58823464,21.95385754,0.194480223403322,62.4281517124664,3337.57184828753
"12715","PRT","Portugal",20200420,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20206,714,NA,100,3400,112.2394535,33415.4379,10.283822,13.45790782,64.58823464,21.95385754,69.429439754986,1964.83369704376,1435.16630295624
"12717","PRT","Portugal",20200327,2,1,1,1,2,0,1,1,1,1,1,1,3,0,0,0,0,2,0,3544,60,80.95,80.95,3400,112.2394535,33415.4379,10.283822,13.45790782,64.58823464,21.95385754,5.83440670209967,344.618955870687,3055.38104412931
"12721","PRT","Portugal",20200413,2,1,1,1,2,1,2,1,1,1,2,1,3,0,0,0,0,3,1,16585,504,95.24,95.24,3400,112.2394535,33415.4379,10.283822,13.45790782,64.58823464,21.95385754,49.0090162976372,1612.72725257205,1787.27274742795
"12722","PRT","Portugal",20200412,2,1,1,1,2,1,2,1,1,1,2,1,3,0,0,0,0,3,1,15987,470,95.24,95.24,3400,112.2394535,33415.4379,10.283822,13.45790782,64.58823464,21.95385754,45.7028524997807,1554.57766577446,1845.42233422554
"12723","PRT","Portugal",20200331,2,1,1,1,2,0,1,1,1,1,1,1,3,0,0,0,0,2,0,6408,140,80.95,80.95,3400,112.2394535,33415.4379,10.283822,13.45790782,64.58823464,21.95385754,13.6136156382326,623.114635784244,2776.88536421576
"12724","PRT","Portugal",20200416,2,1,2,1,2,1,2,1,1,1,2,1,3,0,0,0,0,3,1,18091,599,100,100,3400,112.2394535,33415.4379,10.283822,13.45790782,64.58823464,21.95385754,58.246826909295,1759.17086079475,1640.82913920525
"12725","PRT","Portugal",20200329,2,1,1,1,2,0,1,1,1,1,1,1,3,0,0,0,0,2,0,5170,100,80.95,80.95,3400,112.2394535,33415.4379,10.283822,13.45790782,64.58823464,21.95385754,9.72401117016611,502.731377497588,2897.26862250241
"12734","PRY","Paraguay",20200416,2,1,0,NA,2,1,2,0,1,1,2,1,3,0,2.75,0,0,2,1,174,8,80.95,80.95,1300,17.50835892,13599.92656,6.956071,29.4405056,64.12927939,6.430215009,1.15007451764078,25.0141207586869,1274.98587924131
"12735","PRY","Paraguay",20200408,2,1,2,1,2,1,2,0,1,1,2,1,3,0,2.75,0,0,2,1,115,5,95.24,95.24,1300,17.50835892,13599.92656,6.956071,29.4405056,64.12927939,6.430215009,0.718796573525486,16.5323211910862,1283.46767880891
"12736","PRY","Paraguay",20200307,0,NA,0,NA,0,NA,0,NA,1,1,0,NA,0,0,4,0,0,1,2,115,5,14.29,14.29,1300,17.50835892,13599.92656,6.956071,29.4405056,64.12927939,6.430215009,0.718796573525486,16.5323211910862,1283.46767880891
"12737","PRY","Paraguay",20200421,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,208,8,NA,80.95,1300,17.50835892,13599.92656,6.956071,29.4405056,64.12927939,6.430215009,1.15007451764078,29.9019374586602,1270.09806254134
"12738","PRY","Paraguay",20200124,0,NA,0,NA,0,NA,0,NA,1,1,0,NA,0,0,4,0,0,0,0,208,8,14.29,14.29,1300,17.50835892,13599.92656,6.956071,29.4405056,64.12927939,6.430215009,1.15007451764078,29.9019374586602,1270.09806254134
"12739","PRY","Paraguay",20200301,0,NA,0,NA,0,NA,0,NA,1,1,0,NA,0,0,4,0,0,0,0,208,8,14.29,14.29,1300,17.50835892,13599.92656,6.956071,29.4405056,64.12927939,6.430215009,1.15007451764078,29.9019374586602,1270.09806254134
"12740","PRY","Paraguay",20200422,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,213,9,NA,80.95,1300,17.50835892,13599.92656,6.956071,29.4405056,64.12927939,6.430215009,1.29383383234587,30.6207340321857,1269.37926596781
"12741","PRY","Paraguay",20200312,2,1,0,NA,2,1,0,NA,1,1,0,NA,0,513366,4,0,0,1,2,213,9,42.86,42.86,1300,17.50835892,13599.92656,6.956071,29.4405056,64.12927939,6.430215009,1.29383383234587,30.6207340321857,1269.37926596781
"12742","PRY","Paraguay",20200229,0,NA,0,NA,0,NA,0,NA,1,1,0,NA,0,0,4,0,0,0,0,213,9,14.29,14.29,1300,17.50835892,13599.92656,6.956071,29.4405056,64.12927939,6.430215009,1.29383383234587,30.6207340321857,1269.37926596781
"12743","PRY","Paraguay",20200217,0,NA,0,NA,0,NA,0,NA,1,1,0,NA,0,0,4,0,0,0,0,213,9,14.29,14.29,1300,17.50835892,13599.92656,6.956071,29.4405056,64.12927939,6.430215009,1.29383383234587,30.6207340321857,1269.37926596781
"12744","PRY","Paraguay",20200104,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,4,0,0,0,0,213,9,0,0,1300,17.50835892,13599.92656,6.956071,29.4405056,64.12927939,6.430215009,1.29383383234587,30.6207340321857,1269.37926596781
"12745","PRY","Paraguay",20200218,0,NA,0,NA,0,NA,0,NA,1,1,0,NA,0,0,4,0,0,0,0,213,9,14.29,14.29,1300,17.50835892,13599.92656,6.956071,29.4405056,64.12927939,6.430215009,1.29383383234587,30.6207340321857,1269.37926596781
"12746","PRY","Paraguay",20200216,0,NA,0,NA,0,NA,0,NA,1,1,0,NA,0,0,4,0,0,0,0,213,9,14.29,14.29,1300,17.50835892,13599.92656,6.956071,29.4405056,64.12927939,6.430215009,1.29383383234587,30.6207340321857,1269.37926596781
"12747","PRY","Paraguay",20200105,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,4,0,0,0,0,213,9,0,0,1300,17.50835892,13599.92656,6.956071,29.4405056,64.12927939,6.430215009,1.29383383234587,30.6207340321857,1269.37926596781
"12748","PRY","Paraguay",20200106,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,4,0,0,0,0,213,9,0,0,1300,17.50835892,13599.92656,6.956071,29.4405056,64.12927939,6.430215009,1.29383383234587,30.6207340321857,1269.37926596781
"12749","PRY","Paraguay",20200107,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,4,0,0,0,0,213,9,0,0,1300,17.50835892,13599.92656,6.956071,29.4405056,64.12927939,6.430215009,1.29383383234587,30.6207340321857,1269.37926596781
"12750","PRY","Paraguay",20200113,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,4,0,0,0,0,213,9,0,0,1300,17.50835892,13599.92656,6.956071,29.4405056,64.12927939,6.430215009,1.29383383234587,30.6207340321857,1269.37926596781
"12751","PRY","Paraguay",20200325,2,1,2,1,2,1,2,0,1,1,2,1,3,0,3.25,0,0,2,1,37,3,95.24,95.24,1300,17.50835892,13599.92656,6.956071,29.4405056,64.12927939,6.430215009,0.431277944115292,5.3190946440886,1294.68090535591
"12754","PRY","Paraguay",20200330,2,1,2,1,2,1,2,0,1,1,2,1,3,0,2.25,0,0,2,1,64,3,95.24,95.24,1300,17.50835892,13599.92656,6.956071,29.4405056,64.12927939,6.430215009,0.431277944115292,9.20059614112622,1290.79940385887
"12755","PRY","Paraguay",20200211,0,NA,0,NA,0,NA,0,NA,1,1,0,NA,0,0,4,0,0,0,0,64,3,14.29,14.29,1300,17.50835892,13599.92656,6.956071,29.4405056,64.12927939,6.430215009,0.431277944115292,9.20059614112622,1290.79940385887
"12756","PRY","Paraguay",20200110,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,4,0,0,0,0,64,3,0,0,1300,17.50835892,13599.92656,6.956071,29.4405056,64.12927939,6.430215009,0.431277944115292,9.20059614112622,1290.79940385887
"12796","PRY","Paraguay",20200410,2,1,2,1,2,1,2,0,1,1,2,1,3,0,2.75,0,0,2,1,129,6,95.24,95.24,1300,17.50835892,13599.92656,6.956071,29.4405056,64.12927939,6.430215009,0.862555888230583,18.5449515969575,1281.45504840304
"12797","PRY","Paraguay",20200405,2,1,2,1,2,1,2,0,1,1,2,1,3,0,2.25,0,0,2,1,104,3,95.24,95.24,1300,17.50835892,13599.92656,6.956071,29.4405056,64.12927939,6.430215009,0.431277944115292,14.9509687293301,1285.04903127067
"12798","PRY","Paraguay",20200411,2,1,2,1,2,1,2,0,1,1,2,1,3,0,2.75,0,0,2,1,133,6,95.24,95.24,1300,17.50835892,13599.92656,6.956071,29.4405056,64.12927939,6.430215009,0.862555888230583,19.1199888557779,1280.88001114422
"12799","PRY","Paraguay",20200409,2,1,2,1,2,1,2,0,1,1,2,1,3,0,2.75,0,0,2,1,124,5,95.24,95.24,1300,17.50835892,13599.92656,6.956071,29.4405056,64.12927939,6.430215009,0.718796573525486,17.8261550234321,1282.17384497657
"12800","PRY","Paraguay",20200406,2,1,2,1,2,1,2,0,1,1,2,1,3,0,2.25,0,0,2,1,113,5,95.24,95.24,1300,17.50835892,13599.92656,6.956071,29.4405056,64.12927939,6.430215009,0.718796573525486,16.244802561676,1283.75519743832
"12801","PRY","Paraguay",20200407,2,1,2,1,2,1,2,0,1,1,2,1,3,0,2.75,0,0,2,1,113,5,95.24,95.24,1300,17.50835892,13599.92656,6.956071,29.4405056,64.12927939,6.430215009,0.718796573525486,16.244802561676,1283.75519743832
"12802","PRY","Paraguay",20200202,0,NA,0,NA,0,NA,0,NA,1,1,0,NA,0,0,4,0,0,0,0,113,5,14.29,14.29,1300,17.50835892,13599.92656,6.956071,29.4405056,64.12927939,6.430215009,0.718796573525486,16.244802561676,1283.75519743832
"12803","PRY","Paraguay",20200203,0,NA,0,NA,0,NA,0,NA,1,1,0,NA,0,0,4,0,0,0,0,113,5,14.29,14.29,1300,17.50835892,13599.92656,6.956071,29.4405056,64.12927939,6.430215009,0.718796573525486,16.244802561676,1283.75519743832
"12804","PRY","Paraguay",20200204,0,NA,0,NA,0,NA,0,NA,1,1,0,NA,0,0,4,0,0,0,0,113,5,14.29,14.29,1300,17.50835892,13599.92656,6.956071,29.4405056,64.12927939,6.430215009,0.718796573525486,16.244802561676,1283.75519743832
"12805","PRY","Paraguay",20200205,0,NA,0,NA,0,NA,0,NA,1,1,0,NA,0,0,4,0,0,0,0,113,5,14.29,14.29,1300,17.50835892,13599.92656,6.956071,29.4405056,64.12927939,6.430215009,0.718796573525486,16.244802561676,1283.75519743832
"12806","PRY","Paraguay",20200328,2,1,2,1,2,1,2,0,1,1,2,1,3,0,3.25,0,0,2,1,56,3,95.24,95.24,1300,17.50835892,13599.92656,6.956071,29.4405056,64.12927939,6.430215009,0.431277944115292,8.05052162348544,1291.94947837651
"12807","PRY","Paraguay",20200329,2,1,2,1,2,1,2,0,1,1,2,1,3,0,3.25,0,0,2,1,59,3,95.24,95.24,1300,17.50835892,13599.92656,6.956071,29.4405056,64.12927939,6.430215009,0.431277944115292,8.48179956760073,1291.5182004324
"12808","PRY","Paraguay",20200215,0,NA,0,NA,0,NA,0,NA,1,1,0,NA,0,0,4,0,0,0,0,59,3,14.29,14.29,1300,17.50835892,13599.92656,6.956071,29.4405056,64.12927939,6.430215009,0.431277944115292,8.48179956760073,1291.5182004324
"12809","PRY","Paraguay",20200331,2,1,2,1,2,1,2,0,1,1,2,1,3,0,2.25,0,0,2,1,65,3,95.24,95.24,1300,17.50835892,13599.92656,6.956071,29.4405056,64.12927939,6.430215009,0.431277944115292,9.34435545583132,1290.65564454417
"12810","PRY","Paraguay",20200401,2,1,2,1,2,1,2,0,1,1,2,1,3,0,2.25,1e+08,0,2,1,69,3,95.24,95.24,1300,17.50835892,13599.92656,6.956071,29.4405056,64.12927939,6.430215009,0.431277944115292,9.91939271465171,1290.08060728535
"12811","PRY","Paraguay",20200402,2,1,2,1,2,1,2,0,1,1,2,1,3,0,2.25,0,0,2,1,69,3,95.24,95.24,1300,17.50835892,13599.92656,6.956071,29.4405056,64.12927939,6.430215009,0.431277944115292,9.91939271465171,1290.08060728535
"12812","PRY","Paraguay",20200403,2,1,2,1,2,1,2,0,1,1,2,1,3,0,2.25,0,0,2,1,77,3,95.24,95.24,1300,17.50835892,13599.92656,6.956071,29.4405056,64.12927939,6.430215009,0.431277944115292,11.0694672322925,1288.93053276771
"12813","PRY","Paraguay",20200219,0,NA,0,NA,0,NA,0,NA,1,1,0,NA,0,0,4,0,0,0,0,77,3,14.29,14.29,1300,17.50835892,13599.92656,6.956071,29.4405056,64.12927939,6.430215009,0.431277944115292,11.0694672322925,1288.93053276771
"12814","PRY","Paraguay",20200413,2,1,0,NA,2,1,2,0,1,1,2,1,3,0,2.75,0,0,2,1,147,6,80.95,80.95,1300,17.50835892,13599.92656,6.956071,29.4405056,64.12927939,6.430215009,0.862555888230583,21.1326192616493,1278.86738073835
"12815","PRY","Paraguay",20200404,2,1,2,1,2,1,2,0,1,1,2,1,3,0,2.25,0,0,2,1,96,3,95.24,95.24,1300,17.50835892,13599.92656,6.956071,29.4405056,64.12927939,6.430215009,0.431277944115292,13.8008942116893,1286.19910578831
"12824","PRY","Paraguay",20200414,2,1,0,NA,2,1,2,0,1,1,2,1,3,0,2.75,0,0,2,1,159,7,80.95,80.95,1300,17.50835892,13599.92656,6.956071,29.4405056,64.12927939,6.430215009,1.00631520293568,22.8577310381105,1277.14226896189
"12825","PRY","Paraguay",20200415,2,1,0,NA,2,1,2,0,1,1,2,1,3,0,2.75,0,0,2,1,161,8,80.95,80.95,1300,17.50835892,13599.92656,6.956071,29.4405056,64.12927939,6.430215009,1.15007451764078,23.1452496675206,1276.85475033248
"12826","PRY","Paraguay",20200412,2,1,2,1,2,1,2,0,1,1,2,1,3,0,2.75,0,0,2,1,134,6,95.24,95.24,1300,17.50835892,13599.92656,6.956071,29.4405056,64.12927939,6.430215009,0.862555888230583,19.263748170483,1280.73625182952
"12827","PRY","Paraguay",20200417,NA,NA,0,NA,NA,NA,2,0,NA,NA,2,1,0,NA,NA,NA,NA,NA,NA,174,8,NA,80.95,1300,17.50835892,13599.92656,6.956071,29.4405056,64.12927939,6.430215009,1.15007451764078,25.0141207586869,1274.98587924131
"12828","PRY","Paraguay",20200418,NA,NA,0,NA,NA,NA,2,0,NA,NA,2,1,0,NA,NA,NA,NA,NA,NA,202,8,NA,80.95,1300,17.50835892,13599.92656,6.956071,29.4405056,64.12927939,6.430215009,1.15007451764078,29.0393815704296,1270.96061842957
"12829","PRY","Paraguay",20200419,NA,NA,0,NA,NA,NA,2,0,NA,NA,2,1,0,NA,NA,NA,NA,NA,NA,202,8,NA,80.95,1300,17.50835892,13599.92656,6.956071,29.4405056,64.12927939,6.430215009,1.15007451764078,29.0393815704296,1270.96061842957
"12830","PRY","Paraguay",20200420,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,206,8,NA,80.95,1300,17.50835892,13599.92656,6.956071,29.4405056,64.12927939,6.430215009,1.15007451764078,29.61441882925,1270.38558117075
"12831","PRY","Paraguay",20200128,0,NA,0,NA,0,NA,0,NA,1,1,0,NA,0,0,4,0,0,0,0,206,8,14.29,14.29,1300,17.50835892,13599.92656,6.956071,29.4405056,64.12927939,6.430215009,1.15007451764078,29.61441882925,1270.38558117075
"12832","PRY","Paraguay",20200322,2,1,2,1,2,1,2,0,1,1,2,1,3,0,3.25,0,0,2,1,22,1,95.24,95.24,1300,17.50835892,13599.92656,6.956071,29.4405056,64.12927939,6.430215009,0.143759314705097,3.16270492351214,1296.83729507649
"12833","PRY","Paraguay",20200323,2,1,2,1,2,1,2,0,1,1,2,1,3,0,3.25,45203,0,2,1,22,1,95.24,95.24,1300,17.50835892,13599.92656,6.956071,29.4405056,64.12927939,6.430215009,0.143759314705097,3.16270492351214,1296.83729507649
"12834","PRY","Paraguay",20200324,2,1,2,1,2,1,2,0,1,1,2,1,3,0,3.25,1600000,0,2,1,27,1,95.24,95.24,1300,17.50835892,13599.92656,6.956071,29.4405056,64.12927939,6.430215009,0.143759314705097,3.88150149703762,1296.11849850296
"12835","PRY","Paraguay",20200321,2,1,2,1,2,1,2,0,1,1,2,1,3,0,3.25,0,0,2,1,18,1,95.24,95.24,1300,17.50835892,13599.92656,6.956071,29.4405056,64.12927939,6.430215009,0.143759314705097,2.58766766469175,1297.41233233531
"12836","PRY","Paraguay",20200201,0,NA,0,NA,0,NA,0,NA,1,1,0,NA,0,0,4,0,0,0,0,18,1,14.29,14.29,1300,17.50835892,13599.92656,6.956071,29.4405056,64.12927939,6.430215009,0.143759314705097,2.58766766469175,1297.41233233531
"12837","PRY","Paraguay",20200327,2,1,2,1,2,1,2,0,1,1,2,1,3,0,3.25,1055233,0,2,1,52,3,95.24,95.24,1300,17.50835892,13599.92656,6.956071,29.4405056,64.12927939,6.430215009,0.431277944115292,7.47548436466505,1292.52451563533
"12838","PRY","Paraguay",20200326,2,1,2,1,2,1,2,0,1,1,2,1,3,2066226272,3.25,0,0,2,1,41,3,95.24,95.24,1300,17.50835892,13599.92656,6.956071,29.4405056,64.12927939,6.430215009,0.431277944115292,5.89413190290898,1294.10586809709
"12839","PRY","Paraguay",20200423,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,41,3,NA,80.95,1300,17.50835892,13599.92656,6.956071,29.4405056,64.12927939,6.430215009,0.431277944115292,5.89413190290898,1294.10586809709
"12845","PSE","Palestine",20200402,2,1,2,0,2,0,2,0,1,NA,2,0,3,NA,NA,NA,NA,NA,NA,134,1,73.81,73.81,NA,758.9845515,5157.568578,4.569087,38.94736128,57.91933298,3.133305737,0.218862105273986,29.3275221067141,NA
"12852","PSE","Palestine",20200409,2,0,2,0,2,0,2,0,1,NA,2,0,NA,NA,NA,NA,NA,NA,NA,263,1,54.76,54.76,NA,758.9845515,5157.568578,4.569087,38.94736128,57.91933298,3.133305737,0.218862105273986,57.5607336870583,NA
"12853","PSE","Palestine",20200403,2,1,2,0,2,0,2,0,1,NA,2,0,3,NA,NA,NA,NA,NA,NA,155,1,73.81,73.81,NA,758.9845515,5157.568578,4.569087,38.94736128,57.91933298,3.133305737,0.218862105273986,33.9236263174678,NA
"12854","PSE","Palestine",20200328,2,1,2,0,2,0,2,0,1,NA,2,0,3,NA,NA,NA,NA,NA,NA,91,1,73.81,73.81,NA,758.9845515,5157.568578,4.569087,38.94736128,57.91933298,3.133305737,0.218862105273986,19.9164515799327,NA
"12855","PSE","Palestine",20200123,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,91,1,0,0,NA,758.9845515,5157.568578,4.569087,38.94736128,57.91933298,3.133305737,0.218862105273986,19.9164515799327,NA
"12856","PSE","Palestine",20200329,2,1,2,0,2,0,2,0,1,NA,2,0,3,NA,NA,NA,NA,NA,NA,97,1,73.81,73.81,NA,758.9845515,5157.568578,4.569087,38.94736128,57.91933298,3.133305737,0.218862105273986,21.2296242115766,NA
"12857","PSE","Palestine",20200228,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,97,1,0,0,NA,758.9845515,5157.568578,4.569087,38.94736128,57.91933298,3.133305737,0.218862105273986,21.2296242115766,NA
"12858","PSE","Palestine",20200229,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,97,1,0,0,NA,758.9845515,5157.568578,4.569087,38.94736128,57.91933298,3.133305737,0.218862105273986,21.2296242115766,NA
