"","country_name","country_code","date","s1_school_closing","s1_is_general","s2_workplace_closing","s2_is_general","s3_cancel_public_events","s3_is_general","s4_close_public_transport","s4_is_general","s5_public_information_campaigns","s5_is_general","s6_restrictions_on_internal_movement","s6_is_general","s7_international_travel_controls","s8_fiscal_measures","s9_monetary_measures","s10_emergency_investment_in_health_care","s11_investment_in_vaccines","s12_testing_framework","s13_contact_tracing","confirmed_cases","confirmed_deaths","stringency_index","stringency_index_for_display","hospital_beds_per_million","people_per_sq_km","gdp_percap","population_millions","age_percent_0_to_14","age_percent_15_to_64","age_percent_65_UP","percent_smoking_prev","day_of_year","deaths_per_million","cases_per_million","spare_beds_per_million","days_since_first_case"
"449","Albania","ALB",20200417,2,1,2,0,2,1,2,0,1,1,2,0,3,0,0.5,0,0,1,1,518,26,85.71,85.71,2900,104.6122628,13364.1554,2.866376,17.67287372,68.58239036,13.74473591,29.4,108,9.07068716734999,180.715998180281,2719.28400181972,37
"450","Albania","ALB",20200418,2,1,2,0,2,1,2,0,1,1,2,0,3,0,0.5,0,0,1,1,539,26,85.71,85.71,2900,104.6122628,13364.1554,2.866376,17.67287372,68.58239036,13.74473591,29.4,109,9.07068716734999,188.042322430833,2711.95767756917,38
"451","Albania","ALB",20200419,2,1,2,0,2,1,2,0,1,1,2,0,3,0,0.5,0,0,1,1,548,26,85.71,85.71,2900,104.6122628,13364.1554,2.866376,17.67287372,68.58239036,13.74473591,29.4,110,9.07068716734999,191.182175681069,2708.81782431893,39
"452","Albania","ALB",20200420,2,1,2,0,2,1,2,0,1,1,2,0,3,0,0.5,0,0,1,1,562,26,85.71,85.71,2900,104.6122628,13364.1554,2.866376,17.67287372,68.58239036,13.74473591,29.4,111,9.07068716734999,196.066391848104,2703.9336081519,40
"453","Albania","ALB",20200421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,584,26,NA,85.71,2900,104.6122628,13364.1554,2.866376,17.67287372,68.58239036,13.74473591,29.4,112,9.07068716734999,203.741588682015,2696.25841131798,41
"454","Albania","ALB",20200422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,609,26,NA,85.71,2900,104.6122628,13364.1554,2.866376,17.67287372,68.58239036,13.74473591,29.4,113,9.07068716734999,212.463403266006,2687.53659673399,42
"541","Andorra","AND",20200327,2,1,2,1,2,1,0,NA,0,NA,2,1,0,0,0,0,0,1,1,224,3,57.14,57.14,2500,163.8425532,NA,0.077006,NA,NA,NA,32.5,87,38.9580032724723,2908.8642443446,-408.864244344597,1
"542","Andorra","AND",20200328,2,1,2,1,2,1,0,NA,0,NA,2,1,0,0,0,0,0,1,1,267,3,57.14,57.14,2500,163.8425532,NA,0.077006,NA,NA,NA,32.5,88,38.9580032724723,3467.26229125003,-967.262291250032,2
"543","Andorra","AND",20200329,2,1,2,1,2,1,0,NA,0,NA,2,1,0,0,0,0,0,1,1,308,4,57.14,57.14,2500,163.8425532,NA,0.077006,NA,NA,NA,32.5,89,51.9440043632964,3999.68833597382,-1499.68833597382,3
"544","Andorra","AND",20200330,2,1,2,1,2,1,0,NA,0,NA,2,1,0,0,0,2509518.5,0,1,1,334,6,57.14,57.14,2500,163.8425532,NA,0.077006,NA,NA,NA,32.5,90,77.9160065449446,4337.32436433525,-1837.32436433525,4
"545","Andorra","AND",20200331,2,1,2,1,2,1,0,NA,0,NA,2,1,0,0,0,0,0,1,1,370,8,57.14,57.14,2500,163.8425532,NA,0.077006,NA,NA,NA,32.5,91,103.888008726593,4804.82040360491,-2304.82040360491,5
"546","Andorra","AND",20200401,2,1,2,1,2,1,0,NA,0,NA,2,1,0,0,0,0,0,1,1,376,12,57.14,57.14,2500,163.8425532,NA,0.077006,NA,NA,NA,32.5,92,155.832013089889,4882.73641014986,-2382.73641014986,6
"547","Andorra","AND",20200402,2,1,2,1,2,1,0,NA,0,NA,2,1,0,0,0,0,0,1,1,390,14,57.14,57.14,2500,163.8425532,NA,0.077006,NA,NA,NA,32.5,93,181.804015271537,5064.5404254214,-2564.5404254214,7
"548","Andorra","AND",20200403,2,1,2,1,2,1,0,NA,0,NA,2,1,0,0,0,0,0,1,1,428,15,57.14,57.14,2500,163.8425532,NA,0.077006,NA,NA,NA,32.5,94,194.790016362361,5558.00846687271,-3058.00846687271,8
"549","Andorra","AND",20200404,2,1,2,1,2,1,0,NA,0,NA,2,1,0,0,0,0,0,1,1,439,16,57.14,57.14,2500,163.8425532,NA,0.077006,NA,NA,NA,32.5,95,207.776017453185,5700.85447887178,-3200.85447887178,9
"550","Andorra","AND",20200405,2,1,2,1,2,1,0,NA,0,NA,2,1,0,0,0,0,0,1,1,466,17,57.14,57.14,2500,163.8425532,NA,0.077006,NA,NA,NA,32.5,96,220.76201854401,6051.47650832403,-3551.47650832403,10
"551","Andorra","AND",20200406,2,1,2,1,2,1,0,NA,0,NA,2,1,0,0,0,0,0,1,1,501,18,57.14,57.14,2500,163.8425532,NA,0.077006,NA,NA,NA,32.5,97,233.748019634834,6505.98654650287,-4005.98654650287,11
"552","Andorra","AND",20200407,2,1,2,1,2,1,0,NA,0,NA,2,1,0,0,0,0,0,1,1,526,21,57.14,57.14,2500,163.8425532,NA,0.077006,NA,NA,NA,32.5,98,272.706022907306,6830.63657377347,-4330.63657377347,12
"553","Andorra","AND",20200408,2,1,2,1,2,1,0,NA,0,NA,2,1,3,0,0,0,0,1,1,545,22,71.43,71.43,2500,163.8425532,NA,0.077006,NA,NA,NA,32.5,99,285.69202399813,7077.37059449913,-4577.37059449913,13
"554","Andorra","AND",20200409,2,1,2,1,2,1,0,NA,0,NA,2,1,3,0,0,0,0,1,1,564,23,71.43,71.43,2500,163.8425532,NA,0.077006,NA,NA,NA,32.5,100,298.678025088954,7324.10461522479,-4824.10461522479,14
"555","Andorra","AND",20200410,2,1,2,1,2,1,0,NA,0,NA,2,1,3,0,0,0,0,1,1,583,25,71.43,71.43,2500,163.8425532,NA,0.077006,NA,NA,NA,32.5,101,324.650027270602,7570.83863595044,-5070.83863595044,15
"556","Andorra","AND",20200411,2,1,2,1,2,1,0,NA,0,NA,2,1,3,0,0,0,0,1,1,601,26,71.43,71.43,2500,163.8425532,NA,0.077006,NA,NA,NA,32.5,102,337.636028361426,7804.58665558528,-5304.58665558528,16
"557","Andorra","AND",20200412,2,1,2,1,2,1,0,NA,0,NA,2,1,3,0,0,0,0,1,1,622,28,71.43,71.43,2500,163.8425532,NA,0.077006,NA,NA,NA,32.5,103,363.608030543075,8077.29267849258,-5577.29267849258,17
"558","Andorra","AND",20200413,2,1,2,1,2,1,0,NA,0,NA,2,1,3,0,0,0,0,1,1,638,29,71.43,71.43,2500,163.8425532,NA,0.077006,NA,NA,NA,32.5,104,376.594031633899,8285.06869594577,-5785.06869594577,18
"559","Andorra","AND",20200414,2,1,2,1,2,1,0,NA,0,NA,2,1,3,0,0,0,0,1,1,646,29,71.43,71.43,2500,163.8425532,NA,0.077006,NA,NA,NA,32.5,105,376.594031633899,8388.95670467236,-5888.95670467236,19
"560","Andorra","AND",20200415,2,1,2,1,2,1,0,NA,0,NA,2,1,3,0,0,0,0,1,1,659,31,71.43,71.43,2500,163.8425532,NA,0.077006,NA,NA,NA,32.5,106,402.566033815547,8557.77471885308,-6057.77471885308,20
"561","Andorra","AND",20200416,2,1,2,1,2,1,0,NA,0,NA,2,1,3,0,0,0,0,1,1,673,33,71.43,71.43,2500,163.8425532,NA,0.077006,NA,NA,NA,32.5,107,428.538035997195,8739.57873412461,-6239.57873412461,21
"562","Andorra","AND",20200417,2,1,2,1,2,1,0,NA,0,NA,2,1,3,0,0,0,0,1,1,682,33,71.43,71.43,2500,163.8425532,NA,0.077006,NA,NA,NA,32.5,108,428.538035997195,8856.45274394203,-6356.45274394203,22
"563","Andorra","AND",20200418,2,1,2,1,2,1,0,NA,0,NA,2,1,3,0,0,0,0,3,1,696,35,71.43,71.43,2500,163.8425532,NA,0.077006,NA,NA,NA,32.5,109,454.510038178843,9038.25675921357,-6538.25675921357,23
"564","Andorra","AND",20200419,2,1,2,1,2,1,0,NA,0,NA,2,1,3,0,0,0,0,3,1,704,35,71.43,71.43,2500,163.8425532,NA,0.077006,NA,NA,NA,32.5,110,454.510038178843,9142.14476794016,-6642.14476794016,24
"565","Andorra","AND",20200420,2,1,2,1,2,1,0,NA,0,NA,2,1,3,0,0,0,0,3,1,713,36,71.43,71.43,2500,163.8425532,NA,0.077006,NA,NA,NA,32.5,111,467.496039269667,9259.01877775758,-6759.01877775758,25
"566","Andorra","AND",20200421,2,1,2,1,2,1,0,NA,0,NA,2,1,3,0,0,0,0,3,1,717,36,71.43,71.43,2500,163.8425532,NA,0.077006,NA,NA,NA,32.5,112,467.496039269667,9310.96278212087,-6810.96278212087,26
"567","Andorra","AND",20200422,2,1,2,1,2,1,0,NA,0,NA,2,1,3,0,0,0,0,3,1,717,37,71.43,71.43,2500,163.8425532,NA,0.077006,NA,NA,NA,32.5,113,480.482040360491,9310.96278212087,-6810.96278212087,27
"649","United Arab Emirates","ARE",20200322,2,1,1,0,2,1,0,NA,1,0,0,NA,3,0,0.25,NA,NA,1,NA,153,2,54.76,54.76,1200,135.6091101,75075.25741,9.630959,14.60350937,84.31148965,1.085000985,NA,82,0.207663639726843,15.8862684391035,1184.1137315609,1
"650","United Arab Emirates","ARE",20200323,2,1,1,0,2,1,0,NA,1,1,1,1,3,0,0.25,NA,NA,1,2,153,2,71.43,71.43,1200,135.6091101,75075.25741,9.630959,14.60350937,84.31148965,1.085000985,NA,83,0.207663639726843,15.8862684391035,1184.1137315609,2
"651","United Arab Emirates","ARE",20200324,2,1,1,0,2,1,0,NA,1,1,1,1,3,0,0.25,NA,NA,1,2,198,2,71.43,71.43,1200,135.6091101,75075.25741,9.630959,14.60350937,84.31148965,1.085000985,NA,84,0.207663639726843,20.5587003329575,1179.44129966704,3
"652","United Arab Emirates","ARE",20200325,2,1,2,0,2,1,0,NA,1,1,1,1,3,0,0.25,NA,NA,1,2,248,2,76.19,76.19,1200,135.6091101,75075.25741,9.630959,14.60350937,84.31148965,1.085000985,NA,85,0.207663639726843,25.7502913261286,1174.24970867387,4
"653","United Arab Emirates","ARE",20200326,2,1,2,0,2,1,0,NA,1,1,2,1,3,0,0.25,NA,NA,1,2,333,2,80.95,80.95,1200,135.6091101,75075.25741,9.630959,14.60350937,84.31148965,1.085000985,NA,86,0.207663639726843,34.5759960145194,1165.42400398548,5
"654","United Arab Emirates","ARE",20200327,2,1,2,0,2,1,0,NA,1,1,2,1,3,0,0.25,NA,NA,1,2,333,2,80.95,80.95,1200,135.6091101,75075.25741,9.630959,14.60350937,84.31148965,1.085000985,NA,87,0.207663639726843,34.5759960145194,1165.42400398548,6
"655","United Arab Emirates","ARE",20200328,2,1,2,0,2,1,0,NA,1,1,2,1,3,0,0.25,NA,NA,1,2,405,2,80.95,80.95,1200,135.6091101,75075.25741,9.630959,14.60350937,84.31148965,1.085000985,NA,88,0.207663639726843,42.0518870446858,1157.94811295531,7
"656","United Arab Emirates","ARE",20200329,2,1,2,1,2,1,0,NA,1,1,2,1,3,0,0.25,NA,NA,1,2,468,2,85.71,85.71,1200,135.6091101,75075.25741,9.630959,14.60350937,84.31148965,1.085000985,NA,89,0.207663639726843,48.5932916960814,1151.40670830392,8
"657","United Arab Emirates","ARE",20200330,2,1,2,1,2,1,0,NA,1,1,2,1,3,0,0.25,NA,NA,1,2,468,2,85.71,85.71,1200,135.6091101,75075.25741,9.630959,14.60350937,84.31148965,1.085000985,NA,90,0.207663639726843,48.5932916960814,1151.40670830392,9
"658","United Arab Emirates","ARE",20200331,2,1,2,1,2,1,0,NA,1,1,2,1,3,0,0.25,NA,NA,1,2,611,5,85.71,85.71,1200,135.6091101,75075.25741,9.630959,14.60350937,84.31148965,1.085000985,NA,91,0.519159099317108,63.4412419365507,1136.55875806345,10
"659","United Arab Emirates","ARE",20200401,2,1,2,1,2,1,0,NA,1,1,2,1,3,0,0.25,NA,NA,1,2,664,6,85.71,85.71,1200,135.6091101,75075.25741,9.630959,14.60350937,84.31148965,1.085000985,NA,92,0.62299091918053,68.944328389312,1131.05567161069,11
"660","United Arab Emirates","ARE",20200402,2,1,2,1,2,1,0,NA,1,1,2,1,3,0,0.25,NA,NA,1,2,664,6,85.71,85.71,1200,135.6091101,75075.25741,9.630959,14.60350937,84.31148965,1.085000985,NA,93,0.62299091918053,68.944328389312,1131.05567161069,12
"661","United Arab Emirates","ARE",20200403,2,1,2,1,2,1,0,NA,1,1,2,1,3,0,0.25,NA,NA,1,2,1024,8,85.71,85.71,1200,135.6091101,75075.25741,9.630959,14.60350937,84.31148965,1.085000985,NA,94,0.830654558907373,106.323783540144,1093.67621645986,13
"662","United Arab Emirates","ARE",20200404,2,1,2,1,2,1,2,0,1,1,2,1,3,0,0.25,NA,NA,1,2,1024,8,95.24,95.24,1200,135.6091101,75075.25741,9.630959,14.60350937,84.31148965,1.085000985,NA,95,0.830654558907373,106.323783540144,1093.67621645986,14
"663","United Arab Emirates","ARE",20200405,2,1,2,1,2,1,2,0,1,1,2,1,3,42477876106,0.25,NA,NA,1,2,1505,10,95.24,95.24,1200,135.6091101,75075.25741,9.630959,14.60350937,84.31148965,1.085000985,NA,96,1.03831819863422,156.26688889445,1043.73311110555,15
"664","United Arab Emirates","ARE",20200406,2,1,2,1,2,1,2,0,1,1,2,1,3,0,0.25,NA,NA,1,2,1799,10,95.24,95.24,1200,135.6091101,75075.25741,9.630959,14.60350937,84.31148965,1.085000985,NA,97,1.03831819863422,186.793443934296,1013.2065560657,16
"665","United Arab Emirates","ARE",20200407,2,1,2,1,2,1,2,0,1,1,2,1,3,0,0.25,NA,NA,1,2,2076,11,95.24,95.24,1200,135.6091101,75075.25741,9.630959,14.60350937,84.31148965,1.085000985,NA,98,1.14215001849764,215.554858036463,984.445141963537,17
"666","United Arab Emirates","ARE",20200408,2,1,2,1,2,1,2,0,1,1,2,1,3,0,0.25,NA,NA,1,2,2359,12,95.24,95.24,1200,135.6091101,75075.25741,9.630959,14.60350937,84.31148965,1.085000985,NA,99,1.24598183836106,244.939263057812,955.060736942188,18
"667","United Arab Emirates","ARE",20200409,2,1,2,1,2,1,2,0,1,1,2,1,3,0,0.25,NA,NA,1,2,2659,12,95.24,95.24,1200,135.6091101,75075.25741,9.630959,14.60350937,84.31148965,1.085000985,NA,100,1.24598183836106,276.088809016838,923.911190983162,19
"668","United Arab Emirates","ARE",20200410,2,1,2,1,2,1,2,0,1,1,2,1,3,0,0.25,NA,NA,1,2,2990,14,95.24,95.24,1200,135.6091101,75075.25741,9.630959,14.60350937,84.31148965,1.085000985,NA,101,1.4536454780879,310.457141391631,889.542858608369,20
"669","United Arab Emirates","ARE",20200411,2,1,2,1,2,1,2,0,1,1,2,1,3,0,0.25,NA,NA,1,2,3360,16,95.24,95.24,1200,135.6091101,75075.25741,9.630959,14.60350937,84.31148965,1.085000985,NA,102,1.66130911781475,348.874914741097,851.125085258903,21
"670","United Arab Emirates","ARE",20200412,2,1,2,1,2,1,2,0,1,1,2,1,3,0,0.25,NA,NA,1,2,3736,20,95.24,95.24,1200,135.6091101,75075.25741,9.630959,14.60350937,84.31148965,1.085000985,NA,103,2.07663639726843,387.915679009743,812.084320990257,22
"671","United Arab Emirates","ARE",20200413,2,1,2,1,2,1,2,0,1,1,2,1,3,0,0.25,NA,NA,3,2,4123,22,95.24,95.24,1200,135.6091101,75075.25741,9.630959,14.60350937,84.31148965,1.085000985,NA,104,2.28430003699528,428.098593296888,771.901406703112,23
"672","United Arab Emirates","ARE",20200414,2,1,2,1,2,1,2,0,1,1,2,1,3,0,0.25,NA,NA,3,2,4521,25,95.24,95.24,1200,135.6091101,75075.25741,9.630959,14.60350937,84.31148965,1.085000985,NA,105,2.59579549658554,469.423657602529,730.576342397471,24
"673","United Arab Emirates","ARE",20200415,2,1,2,1,2,1,2,0,1,1,2,1,3,0,0.25,NA,NA,3,2,4933,28,95.24,95.24,1200,135.6091101,75075.25741,9.630959,14.60350937,84.31148965,1.085000985,NA,106,2.90729095617581,512.202367386259,687.797632613741,25
"674","United Arab Emirates","ARE",20200416,2,1,2,1,2,1,2,0,NA,NA,NA,NA,3,0,NA,NA,NA,3,2,5365,33,NA,NA,1200,135.6091101,75075.25741,9.630959,14.60350937,84.31148965,1.085000985,NA,107,3.42645005549292,557.057713567257,642.942286432743,26
"675","United Arab Emirates","ARE",20200417,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,3,NA,5825,33,NA,95.24,1200,135.6091101,75075.25741,9.630959,14.60350937,84.31148965,1.085000985,NA,108,3.42645005549292,604.820350704431,595.179649295569,27
"676","United Arab Emirates","ARE",20200418,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,5825,35,NA,95.24,1200,135.6091101,75075.25741,9.630959,14.60350937,84.31148965,1.085000985,NA,109,3.63411369521976,604.820350704431,595.179649295569,28
"677","United Arab Emirates","ARE",20200419,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,6302,37,NA,95.24,1200,135.6091101,75075.25741,9.630959,14.60350937,84.31148965,1.085000985,NA,110,3.8417773349466,654.348128779283,545.651871220717,29
"678","United Arab Emirates","ARE",20200420,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,6781,41,NA,95.24,1200,135.6091101,75075.25741,9.630959,14.60350937,84.31148965,1.085000985,NA,111,4.25710461440029,704.083570493862,495.916429506138,30
"679","United Arab Emirates","ARE",20200421,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,7265,43,NA,95.24,1200,135.6091101,75075.25741,9.630959,14.60350937,84.31148965,1.085000985,NA,112,4.46476825412713,754.338171307759,445.661828692241,31
"680","United Arab Emirates","ARE",20200422,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7755,46,NA,95.24,1200,135.6091101,75075.25741,9.630959,14.60350937,84.31148965,1.085000985,NA,113,4.7762637137174,805.215763040835,394.784236959165,32
"681","United Arab Emirates","ARE",20200423,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7755,46,NA,95.24,1200,135.6091101,75075.25741,9.630959,14.60350937,84.31148965,1.085000985,NA,114,4.7762637137174,805.215763040835,394.784236959165,33
"749","Argentina","ARG",20200308,0,NA,0,NA,0,NA,0,NA,1,1,0,NA,0,0,40,0,0,1,1,9,1,14.29,14.29,5000,16.2585101,20610.56855,44.494502,24.76093384,64.12127729,11.11778888,23.95,68,0.0224746868725489,0.20227218185294,4999.79772781815,1
"750","Argentina","ARG",20200309,0,NA,0,NA,0,NA,0,NA,1,1,0,NA,0,0,40,0,0,1,1,12,1,14.29,14.29,5000,16.2585101,20610.56855,44.494502,24.76093384,64.12127729,11.11778888,23.95,69,0.0224746868725489,0.269696242470587,4999.73030375753,2
"751","Argentina","ARG",20200310,0,NA,0,NA,0,NA,0,NA,1,1,0,NA,0,0,38,2.6e+07,0,1,1,12,1,14.29,14.29,5000,16.2585101,20610.56855,44.494502,24.76093384,64.12127729,11.11778888,23.95,70,0.0224746868725489,0.269696242470587,4999.73030375753,3
"752","Argentina","ARG",20200311,0,NA,0,NA,0,NA,0,NA,1,1,0,NA,2,0,38,0,0,1,1,19,1,23.81,23.81,5000,16.2585101,20610.56855,44.494502,24.76093384,64.12127729,11.11778888,23.95,71,0.0224746868725489,0.427019050578429,4999.57298094942,4
"753","Argentina","ARG",20200312,0,NA,0,NA,0,NA,0,NA,1,1,0,NA,2,0,38,0,0,1,1,19,1,23.81,23.81,5000,16.2585101,20610.56855,44.494502,24.76093384,64.12127729,11.11778888,23.95,72,0.0224746868725489,0.427019050578429,4999.57298094942,5
"754","Argentina","ARG",20200313,0,NA,0,NA,2,1,0,NA,1,1,0,NA,2,0,38,0,0,1,1,31,1,38.1,38.1,5000,16.2585101,20610.56855,44.494502,24.76093384,64.12127729,11.11778888,23.95,73,0.0224746868725489,0.696715293049015,4999.30328470695,6
"755","Argentina","ARG",20200314,0,NA,0,NA,2,1,0,NA,1,1,0,NA,2,0,38,0,0,1,1,34,2,38.1,38.1,5000,16.2585101,20610.56855,44.494502,24.76093384,64.12127729,11.11778888,23.95,74,0.0449493737450978,0.764139353666662,4999.23586064633,7
"756","Argentina","ARG",20200315,0,NA,0,NA,2,1,0,NA,1,1,0,NA,2,0,38,0,0,1,1,45,2,38.1,38.1,5000,16.2585101,20610.56855,44.494502,24.76093384,64.12127729,11.11778888,23.95,75,0.0449493737450978,1.0113609092647,4998.98863909073,8
"757","Argentina","ARG",20200316,2,1,2,0,2,1,0,NA,1,1,0,NA,3,0,38,0,0,1,1,56,2,66.67,66.67,5000,16.2585101,20610.56855,44.494502,24.76093384,64.12127729,11.11778888,23.95,76,0.0449493737450978,1.25858246486274,4998.74141753514,9
"758","Argentina","ARG",20200317,2,1,2,0,2,1,0,NA,1,1,0,NA,3,1e+10,38,0,0,1,1,65,2,66.67,66.67,5000,16.2585101,20610.56855,44.494502,24.76093384,64.12127729,11.11778888,23.95,77,0.0449493737450978,1.46085464671568,4998.53914535328,10
"759","Argentina","ARG",20200318,2,1,2,0,2,1,0,NA,1,1,0,NA,3,0,38,0,0,1,1,79,2,66.67,66.67,5000,16.2585101,20610.56855,44.494502,24.76093384,64.12127729,11.11778888,23.95,78,0.0449493737450978,1.77550026293136,4998.22449973707,11
"760","Argentina","ARG",20200319,2,1,2,0,2,1,0,NA,1,1,0,NA,3,0,38,0,0,1,1,97,2,66.67,66.67,5000,16.2585101,20610.56855,44.494502,24.76093384,64.12127729,11.11778888,23.95,79,0.0449493737450978,2.18004462663724,4997.81995537336,12
"761","Argentina","ARG",20200320,2,1,2,0,2,1,2,1,1,1,2,1,3,0,38,0,0,1,1,128,3,95.24,95.24,5000,16.2585101,20610.56855,44.494502,24.76093384,64.12127729,11.11778888,23.95,80,0.0674240606176467,2.87675991968626,4997.12324008031,13
"762","Argentina","ARG",20200321,2,1,2,0,2,1,2,1,1,1,2,1,3,0,38,0,0,1,1,158,3,95.24,95.24,5000,16.2585101,20610.56855,44.494502,24.76093384,64.12127729,11.11778888,23.95,81,0.0674240606176467,3.55100052586272,4996.44899947414,14
"763","Argentina","ARG",20200322,2,1,2,0,2,1,2,1,1,1,2,1,3,0,38,0,0,1,1,225,4,95.24,95.24,5000,16.2585101,20610.56855,44.494502,24.76093384,64.12127729,11.11778888,23.95,82,0.0898987474901955,5.0568045463235,4994.94319545368,15
"764","Argentina","ARG",20200323,2,1,2,0,2,1,2,1,1,1,2,1,3,0,38,0,0,1,1,266,4,95.24,95.24,5000,16.2585101,20610.56855,44.494502,24.76093384,64.12127729,11.11778888,23.95,83,0.0898987474901955,5.978266708098,4994.0217332919,16
"765","Argentina","ARG",20200324,2,1,2,0,2,1,2,1,1,1,2,1,3,0,38,0,0,1,1,301,4,95.24,95.24,5000,16.2585101,20610.56855,44.494502,24.76093384,64.12127729,11.11778888,23.95,84,0.0898987474901955,6.76488074863721,4993.23511925136,17
"766","Argentina","ARG",20200325,2,1,2,0,2,1,2,1,1,1,2,1,3,0,38,0,0,1,1,387,6,95.24,95.24,5000,16.2585101,20610.56855,44.494502,24.76093384,64.12127729,11.11778888,23.95,85,0.134848121235293,8.69770381967642,4991.30229618032,18
"767","Argentina","ARG",20200326,2,1,2,0,2,1,2,1,1,1,2,1,3,0,38,0,0,1,1,502,8,95.24,95.24,5000,16.2585101,20610.56855,44.494502,24.76093384,64.12127729,11.11778888,23.95,86,0.179797494980391,11.2822928100195,4988.71770718998,19
"768","Argentina","ARG",20200327,2,1,2,0,2,1,2,1,1,1,2,1,3,0,38,0,0,1,1,589,12,95.24,95.24,5000,16.2585101,20610.56855,44.494502,24.76093384,64.12127729,11.11778888,23.95,87,0.269696242470587,13.2375905679313,4986.76240943207,20
"769","Argentina","ARG",20200328,2,1,2,0,2,1,2,1,1,1,2,1,3,0,38,0,0,1,1,690,17,95.24,95.24,5000,16.2585101,20610.56855,44.494502,24.76093384,64.12127729,11.11778888,23.95,88,0.382069676833331,15.5075339420587,4984.49246605794,21
"770","Argentina","ARG",20200329,2,1,2,0,2,1,2,1,1,1,2,1,3,0,38,0,0,1,1,745,19,95.24,95.24,5000,16.2585101,20610.56855,44.494502,24.76093384,64.12127729,11.11778888,23.95,89,0.427019050578429,16.7436417200489,4983.25635827995,22
"771","Argentina","ARG",20200330,2,1,1,1,2,1,2,1,1,1,2,1,3,0,38,0,0,1,1,820,20,95.24,95.24,5000,16.2585101,20610.56855,44.494502,24.76093384,64.12127729,11.11778888,23.95,90,0.449493737450978,18.4292432354901,4981.57075676451,23
"772","Argentina","ARG",20200331,2,1,1,1,2,1,2,1,1,1,2,1,3,465872313.99,38,0,0,1,1,966,24,95.24,95.24,5000,16.2585101,20610.56855,44.494502,24.76093384,64.12127729,11.11778888,23.95,91,0.539392484941173,21.7105475188822,4978.28945248112,24
"773","Argentina","ARG",20200401,2,1,1,1,2,1,2,0,1,1,2,1,3,0,38,0,0,1,1,966,24,90.48,90.48,5000,16.2585101,20610.56855,44.494502,24.76093384,64.12127729,11.11778888,23.95,92,0.539392484941173,21.7105475188822,4978.28945248112,25
"774","Argentina","ARG",20200402,2,1,1,1,2,1,2,0,1,1,2,1,3,0,38,0,0,1,1,1133,31,90.48,90.48,5000,16.2585101,20610.56855,44.494502,24.76093384,64.12127729,11.11778888,23.95,93,0.696715293049015,25.4638202265979,4974.5361797734,26
"775","Argentina","ARG",20200403,2,1,1,1,2,1,2,0,1,1,2,1,3,NA,38,0,0,1,1,1133,34,90.48,90.48,5000,16.2585101,20610.56855,44.494502,24.76093384,64.12127729,11.11778888,23.95,94,0.764139353666662,25.4638202265979,4974.5361797734,27
"776","Argentina","ARG",20200404,2,1,1,1,2,1,2,1,1,1,2,1,3,NA,38,0,0,1,1,1265,37,95.24,95.24,5000,16.2585101,20610.56855,44.494502,24.76093384,64.12127729,11.11778888,23.95,95,0.831563414284309,28.4304788937743,4971.56952110623,28
"777","Argentina","ARG",20200405,2,1,1,1,2,1,2,1,1,1,2,1,3,NA,38,0,0,1,1,1451,43,95.24,95.24,5000,16.2585101,20610.56855,44.494502,24.76093384,64.12127729,11.11778888,23.95,96,0.966411535519602,32.6107706520684,4967.38922934793,29
"778","Argentina","ARG",20200406,2,1,1,1,2,1,2,1,1,1,2,1,3,NA,38,0,0,1,1,1554,46,95.24,95.24,5000,16.2585101,20610.56855,44.494502,24.76093384,64.12127729,11.11778888,23.95,97,1.03383559613725,34.925663399941,4965.07433660006,30
"779","Argentina","ARG",20200407,2,1,1,1,2,1,2,1,1,1,2,1,3,NA,38,0,0,1,1,1628,53,95.24,95.24,5000,16.2585101,20610.56855,44.494502,24.76093384,64.12127729,11.11778888,23.95,98,1.19115840424509,36.5887902285096,4963.41120977149,31
"780","Argentina","ARG",20200408,2,1,1,1,2,1,2,1,1,1,2,1,3,0,38,0,0,1,1,1715,60,95.24,95.24,5000,16.2585101,20610.56855,44.494502,24.76093384,64.12127729,11.11778888,23.95,99,1.34848121235293,38.5440879864213,4961.45591201358,32
